scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
blocked_road,Bezier,0,0,1,167.288,151.941,1.101,0.71809,0.0354,0.1149,4.6527,1.528,3.46,19.2216,10,1,32.6964,1,nan,nan,37481
blocked_road,APF,1,0,0,2800.0,147.841,18.9393,0.41056,0.9833,4.4119,10.472,1.759,1.955,12353.4074,3945,1,1716.2,0,nan,nan,12000
blocked_road,RRT*,1,0,1,154.991,147.841,1.0484,0.75903,0.1391,0.0761,0.9435,1.889,3.998,11.7993,13,1,34.2453,0,nan,nan,38938
blocked_road,RRT*+Bezier,1,0,1,154.991,147.841,1.0484,0.77303,0.1391,0.0761,0.9435,1.889,3.998,11.7993,13,1,34.2453,0,nan,nan,39032
blocked_road,Hybrid,1,0,1,168.288,147.841,1.1383,0.11704,0.1688,0.3371,9.8911,1.57,2.865,56.7278,39,1,46.2187,1,nan,nan,7168
blocked_road,Modified,1,0,1,167.527,147.841,1.1332,0.2631,0.0756,0.2537,8.2985,1.759,2.926,42.496,21,1,42.9013,1,nan,nan,13637
blocked_road,Adaptive,1,0,1,165.444,147.841,1.1191,0.20386,0.1781,0.3586,11.5449,1.633,2.939,59.3217,40,1,45.5746,1,nan,nan,12660
blocked_road,Bezier,1,0,1,157.102,147.841,1.0626,0.46845,0.0684,0.2433,11.1507,1.57,2.894,38.2225,22,1,36.9878,1,nan,nan,24829
blocked_road,APF,2,0,0,49.0,148.426,0.3301,0.01185,0.082,0.3626,2.4012,1.501,2.83,17.7671,17,1,15.4986,0,nan,nan,213
blocked_road,RRT*,2,0,1,148.355,148.426,0.9995,2.52517,0.1045,0.0597,0.9525,2.196,4.192,8.8624,9,1,29.62,0,nan,nan,126598
blocked_road,RRT*+Bezier,2,0,1,148.355,148.426,0.9995,2.90564,0.1045,0.0597,0.9525,2.196,4.192,8.8624,9,1,29.62,0,nan,nan,126636
blocked_road,Hybrid,2,0,1,162.581,148.426,1.0954,0.87581,0.0878,0.168,5.959,1.501,3.373,27.3188,27,1,39.7017,1,nan,nan,42730
blocked_road,Modified,2,0,1,162.732,148.426,1.0964,1.16596,0.0431,0.1297,4.0701,1.501,3.211,21.1131,13,1,39.0559,1,nan,nan,46812
blocked_road,Adaptive,2,0,1,163.017,148.426,1.0983,0.86585,0.0963,0.1818,4.3106,1.501,3.283,29.6349,25,1,40.4606,1,nan,nan,21179
blocked_road,Bezier,2,0,1,158.789,148.426,1.0698,2.22337,0.0338,0.1145,4.1233,1.501,3.216,18.1738,7,1,34.1578,1,nan,nan,84081
blocked_road,APF,3,0,0,49.0,150.77,0.325,0.01101,0.0901,0.3987,0.7963,1.759,2.681,19.5344,20,1,14.3532,0,nan,nan,212
